Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,
Romania,ROU,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7570218457.42309,4149757821.70441,4820000000,4715084533.91224,6099789135.33403,7920699559.3327,8459617255.91956,7768061674.62339,7843656414.56671,6488882685.79076,7122852015.22706,8499011898.85065,9887361925.1058,13145243368.4628,16715604611.6366,23001846822.5283,32478017844.8926,61704173074.9513,79911412235.2272,45262377739.3358,43650366594.2918,51670828128.7722,48378236549.2186,46358157369.9104,48656400456.8289,44378227146.6899,42827386693.3321,47968237815.1518,52034659887.0464,57682332745.3884,59146247212.5301,69315455638.2209,73895968305.2592,94333668539.4487,
Russian Federation,RUS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160919540229.885,148394863563.403,120518518518.519,110169491525.424,88711314053.7798,86169868684.9085,83370251412.1165,78351802715.7796,74070872947.2774,43760947964.9665,28184402924.4517,43796658371.845,57912238601.3027,61859649122.807,79248599595.4975,108660187434.918,135654081491.16,183171185068.213,272876052374.345,370210689910.121,268922612656.102,329769100051.815,436224601708.897,476134256377.734,502972251531.105,441031546888.055,281034795401.529,279377217822.023,346042693425.021,342312734927.016,353900661651.986,321905965125.148,353990194734.048,462301625370.435,441932980255.703,
Rwanda,RWA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,14600002,12034285.7142857,11660000,12200000,12700000,15800000,20158998.7368331,23451495.5757016,27406401.18205,32265523.7501143,75424871.4366454,82360673.1213296,95272735.0772465,126497544.522971,164608186.895973,153258249.569971,183340343.978833,201826840.321145,215820075.429318,246046972.285305,267144925.583293,305979219.283662,338846972.683964,334176006.620366,321114525.003675,373601773.953767,268039805.584099,317220023.897072,330171822.530916,75231818.6363636,173451854.368959,198647416.074571,255696103.181729,294575250.866362,258278461.013727,254285261.185508,251417689.578523,248032460.095943,281583915.336043,341198963.025306,444390385.04356,487201344.618725,662943020.906656,1067957188.15826,1150690687.86884,1217004621.08936,1411840451.50269,1732691665.61804,1851758949.39348,1865348021.46071,2047385351.25461,2359581404.41778,2101658304.21417,2213310426.02347,2785248910.18574,2577230678.54864,2949421256.67897,3271168445.4061,3818449259.49497,
South Asia,SAS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,6555242738.36719,7627889291.52129,8332354019.94802,9784332714.01626,11487934516.6211,12853766107.88,9932931220.81933,10528401238.4257,11095718285.8592,12100111091.5633,12679181043.9307,14307978534.3377,15097797746.6077,16183300574.1449,19843631622.3806,21565021247.6943,23980289440.9922,28581117770.8269,33036111576.9297,38574822718.5688,45920013225.8733,49482467259.4798,53729984566.3855,55998648795.8007,55837761077.5027,62836910277.8702,69674843825.2655,81889388916.2599,84746117968.5635,88616400978.04,100552627038.278,84319062559.7628,92023630732.0668,87437519111.6121,98328705728.164,115212207257.888,124285371483.717,134077756612.976,135943572298.87,155715355761.995,158629232124.295,181311732983.081,181224525661.066,212672282311.373,265205981183.513,323053645049.143,379429269722.893,508038205899.472,498214289985.033,537875958084.791,646532793362.388,727273522984.351,718813741863.837,693448498711.118,735989641579.678,741783875670.083,813905691680.912,936157542389.452,1003546900378.98,1011599293872.77,928399678230.372,1155456218555.02,1271826968971.44,1326129200884.23,
Saudi Arabia,SAU,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,618845288.888889,658804444.444444,682000000,783404047.713875,1180287462.24443,2089522199.52091,4011830985.91549,8135348639.92959,13699150141.6431,18940643647.7058,24072512870.7757,27874008766.2686,34098827020.5504,39101755265.6195,38144829998.2702,34801157742.4023,30093643586.8331,23156543346.2176,19631379962.1928,19134846461.9493,16703871829.1055,17728170894.526,22229906542.0561,26830440587.4499,27758344459.279,29058477970.6275,24833644859.8131,27587716955.9413,27462750333.7784,29169826435.247,30122400000,31518933333.3333,32886400000,33625333333.3333,34150933333.3333,39492800000,49565866666.6667,63433321768.8346,77084112149.5327,98382121414.2762,118533066666.667,110520533333.333,129045600000,151687466666.667,164046666666.667,176910666666.667,191093600000,196533866666.667,170547466666.667,171225866666.667,175420533333.333,187721333333.333,176945600000,212401066666.667,273137066666.667,297794400000,
Sudan,SDN,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,968390804.597701,913793103.448276,879310344.827586,928904428.904429,960000000,1592128801.43113,1502100840.33613,1323076923.07692,1384615384.61538,859375000,1148000000,1463333333.33333,1322222222.22222,1722222222.22222,3511111111.11111,4643473260.49454,869837425.07595,1349849981.79695,1363217303.32966,766086965.503706,1082801936.69291,1048337197.11907,1150492101.91736,1104924007.24766,3050600394.75347,3226727459.88533,3911516913.0342,4714142508.68063,6291583800.23652,7461119029.18568,10360518536.9046,12664391151.2326,13400290312.2866,11524866961.5385,12027586206.8966,12798657894.7368,7422766666.66667,7398000000,7448078651.68539,6625232323.23232,3967146666.66667,4445681904.7619,3229934567.56757,4625964758.67769,1564366292.55319,1186329638.45564,1125441097.55743,2205522122.53521,
Senegal,SEN,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,68992345.2956398,106286163.188998,123725120.495272,96221389.9127313,101726459.251471,123815405.040067,136438281.205804,167525539.134644,200212404.394699,255826129.412663,316436275.693157,296504022.364566,292284149.181613,343636100.684467,460626503.610512,541045935.940181,521560545.293224,675836016.942745,606080237.783249,574037312.432258,583100060.665361,597427792.394784,805658178.02228,890629323.35345,868017114.09395,1078878610.11245,1065989248.06907,1191844612.14195,1080120177.53236,862928018.894134,967901446.612996,1075167990.89391,957457167.034627,1219474914.87758,1205699300.8807,1156054393.34568,1233507547.24455,1431555384.6287,1526654385.77063,1763210092.91437,2013994504.62581,2481603516.29,2946968314.50558,3806087540.47177,3211765304.01957,2985118567.72502,3743856412.85668,3656229815.52332,4194063849.49991,4648325929.66265,4091277300.80875,4555989568.20549,5422501331.46648,6547068484.50189,6940772420.67474,7470320616.98581,9348453086.02631,9815816876.56991,11918998595.0052,
Singapore,SGP,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,66934098.1700106,97118142.4399422,117436838.907364,145726213.73178,178719595.455407,204166966.11155,214064980.628638,241080353.584519,325621810.911989,433062635.158532,616910904.80266,819090552.724422,1013734552.7256,1282240000,1958411329.04696,1965653083.83602,2212668156.70729,2194309535.37316,2603222103.79602,3308575197.88918,4701600294.307,5973426116.19653,7369763809.34349,8199345794.39252,9128253667.77094,7813932773.89715,6529248670.51498,6770046844.86084,7686419753.08642,9651659709.79924,11465774496.2313,15069638205.4993,18349420215.388,20995660948.7242,24579624523.0594,29141617426.5808,36472343711.9913,38480784695.1049,32590962486.8995,29832438227.0465,31058033148.0432,27734644250.2552,24755331768.1119,24183395200.1598,27931793817.1655,29636078411.5809,34313152285.2128,44105773862.6848,54172035274.1365,55988009748.9541,61318232089.5807,70579181030.6446,77993015789.6927,84731798929.1137,88565486760.5856,83844198352.5176,82919786963.3005,86635841917.5553,84446213863.4473,86091860327.0296,73153241693.0122,96569290419.0079,103270695534.165,111270384214.089,
Solomon Islands,SLB,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,8435493.18110883,9193648.10852182,9267802.41869048,8706569.45491651,8636154.86980997,8103908.31238135,12632787.8265863,22463025.8594354,20648090.7478786,25291704.931272,20958698.3145648,27995211.3454278,27662989.6519928,35448389.1844141,35851463.1346696,29654423.2067882,33086975.5644273,34705949.1377589,33017356.5390667,33690619.2501171,32030302.6313385,32398727.9236299,20744514.7057865,37737443.5191684,46422499.0014673,69682450.1555338,71884226.1827321,91087297.4385781,103860172.998756,103041051.80333,161163102.34198,159790421.971039,189688850.19217,200585171.323182,185957402.670655,208915347.147563,219296231.46409,266526696.410346,279698032.255245,330853785.554822,288942002.551193,286185619.287822,382268274.688251,,
Sierra Leone,SLE,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,163428571.428571,203796376.186368,165536723.163842,124827586.206897,132191235.059761,83274440.5182568,45345513.2985334,66680377.7575419,56498735.9291382,79330578.6367512,84492162.2228385,85099898.4083982,56914297.1565879,59568458.1497797,79006306.4598602,48526218.220339,103930704.898447,-20612328.0692817,35726528.5239192,1960425.67342867,6974332.01089814,111225455.643943,135721295.855169,148996124.19609,142917484.174286,178845219.456891,186677578.548159,194546001.488684,216927971.182436,231414056.385037,791863023.609087,1222275463.64104,939885631.755523,710954924.62895,657475822.020363,656730358.550039,695296600.603503,672438584.308177,533553876.427953,492651745.168071,474290856.890392,457539663.343527,463565080.280332,436238182.661917,
El Salvador,SLV,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,128880000,139280000,143640000,112880000,124480000,135720000,157600000,207960000,225560000,303520000,433680000,467360000,623880000,727920000,608520000,485280000,466480000,428301100,407517800,419604000,456968900,494884200,540229900,529058200,582507700,658358571.96,797699900,1004710400,1201212900,1439494700,1700740800,1562832900,1702987800,1872216000,1876179100,2083926500,2111789200,2222331900,2343353200,2290103200,2394720000,2702110000,3151080000,3357690000,2666400000,2721640000,3303730000,3549290000,3855950000,3489510000,3677970000,3747320000,4003860000,4467630000,4774010000,4350120000,6112140000,6940030000,7492520000,
San Marino,SMR,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245567642.055471,279341139.141812,311158140.179565,336716516.870001,379437104.947946,292247223.952372,325007041.289178,,,
Somalia,SOM,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,29285714.2857143,30581219.9325586,46560757.0065006,57470334.1558545,109610822.557585,108657664.813344,129944420.651311,81086961.1594203,127348137.016575,143241406.824147,260032598.172405,161699404.9461,194183509.778357,193351213.532072,179425231.29854,236632223.434992,225133041.500116,287799281.850406,201427012.983213,325533022.922524,136639468.236932,,,,,,,,,,,,,,,,,,,,,,,727513814.952224,768201681.960211,808889553.387605,849577423.542887,1053680772.98856,1268431372.12386,1391687878.69333,1440412612.75183,1869919751.13754,2698884858.93816,2960634720.03792,
Serbia,SRB,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875508474.57627,2363891992.55121,3003162897.68787,2331638553.25597,2159507782.01775,838963744.678695,1581609793.87467,2588371121.59793,3855128209.5809,5108462626.79552,5380829753.36437,6886508165.81231,10261561754.2149,12373479770.6533,8442533804.07987,7391800218.45157,8623729432.97324,8751208605.33821,7972377520.14176,7506407873.15621,6729845694.05281,6942054505.90571,7835947581.10355,10148873859.0912,11572565463.8854,11439396486.1067,14682274453.4178,15353902762.227,17069720002.8944,
Sub-Saharan Africa (excluding high income),SSA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,57909992981.8839,66043986795.9295,71917316291.0333,75831094934.5264,87036381886.8441,87972028365.8822,81047473428.5847,78128585369.7015,79765383160.4399,88654713597.3472,93743706303.0004,94010459354.9348,94847120200.9989,87197696340.9465,91793208857.6903,86855964839.0381,88094058650.315,117440740876.089,148078294461.132,175610794300.313,204630702014.514,256675303210.454,303777781243.945,309892093745.144,332975015149.198,374880837478.03,384041916603.163,412144181417.976,435433197713.886,386974793533.944,357641071599.971,382357723593.382,400416037151.662,407407128026.865,374702830973.586,427410634680.314,465970340117.938,485253482974.689,
South Sudan,SSD,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008525271.36231,1669828253.52844,1502502885.15771,1414521311.47541,844062508.474576,2094679322.0339,1116210338.98305,689964291.65973,,,,,,,,,
Sub-Saharan Africa,SSF,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,57945532013.7963,66070664278.6936,71978123616.2701,75902771411.6134,87116572922.3573,88041977263.6258,81147421222.5501,78295450243.2569,79936681139.9216,88864748507.8996,94039632966.1975,94223008800.4363,95153254440.6522,87607268018.9137,92001779080.9385,87255194536.6391,88380352538.3243,117511497455.099,148251892267.207,175896538890.018,205052263479.165,257051246460.836,304061807481.835,310122787762.194,333390638157.584,375286829450.235,384506741183.192,412750161134.034,435868531491.924,387400784825.515,358091101498.978,382823552905.753,400847907512.818,407866405510.475,375000273357.049,427615317090.337,466262932349.75,485583897231.053,
Small states,SST,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8670999697.63015,9793765899.56903,10305563322.1922,11301011697.6618,11105963437.6256,11528813120.9441,13799853114.5937,14887069689.5435,15708860465.2926,16484153765.6282,16295144007.6974,16639426882.8217,16404844806.2519,18514105288.4573,22201502547.1397,26116788789.8118,31509165414.1273,39176899457.305,46633730335.1281,49682124969.3708,36959690015.567,39301817069.6225,43988971275.289,47169476835.1551,47972360760.995,46434569965.4137,43295658106.4403,47077266921.8171,53959434475.6499,59695673816.3152,58933774671.5298,55305265069.5208,60257464045.1283,64284129795.3908,68519572915.0414,
Sao Tome and Principe,STP,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998651456.062981,1242258652.09472,1606193078.32423,1824408014.57195,1639823749.90757,,,,,,,,,,,,,,
Slovak Republic,SVK,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3943047232.09751,3990736803.06589,5053180230.30146,5163395408.76083,5588172974.25555,6737771241.83006,9224353612.1673,9718804803.44398,11003624566.5063,9356125308.31431,7635211233.95453,8896810249.25867,9750345878.25806,11426080746.7361,13692107969.5267,16456605918.979,18100588335.7164,22010928466.4601,24968455235.1351,18596233728.3043,19159940010.75,23157418072.2082,19273447627.0629,20246253731.3405,20771752757.1246,21048587909.766,18918409851.781,20186679627.5765,22186996262.1286,22716830140.1176,20805763456.0608,22787300483.5772,23543583367.2802,29168221398.9711,
Slovenia,SVN,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3782351694.91525,3028373913.04348,2703204599.0566,2765803174.60317,3352863255.81395,4937907399.91913,5133213526.91218,5227201380.55222,5787580784.7663,6287861568.88596,5562464485.57899,5501146100.69102,5772111720.69825,7417901191.71584,8953188839.06328,9628348464.12138,10954231589.512,13771903665.5616,16423118874.7789,12202307019.5055,10163061955.45,10288105525.0389,8864553616.24219,9505733929.6063,9553251797.00154,8041528638.18476,7780062236.64399,8901704662.23766,10474231567.1223,10651461879.4823,10157275869.821,12515282499.6355,12983520008.858,15347320375.7316,
Sweden,SWE,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,4574744760.26234,5104162457.15921,5660328729.14741,6250056560.62519,7064370861.17335,7809037884.698,8529984820.19523,9270614505.31324,9466181082.32025,9984495808.64349,10841224967.1383,11534652256.1892,13741209684.1928,16441531838.8936,17937660945.1728,21940645440.9711,23951688973.5761,25237917931.096,25701213013.1681,30975116512.3277,36357310856.8186,31217466524.4697,27337411740.3623,25485748066.4136,26938846563.0213,29532707376.8872,37224947217.6989,47138442369.5666,55652865093.3542,64110155113.3103,76079572548.4896,71488919884.2497,65245205535.9044,41257676593.7765,44529937791.6019,52700292992.0233,59027288994.9299,53637244757.6262,56516937319.9663,58996296475.6003,58506690532.8415,54975167245.9362,58847089995.9947,72369316003.6111,84271659704.1734,87902209257.2025,98281965791.1144,118718411552.347,127078029463.974,98193707700.75,111510274737.199,131433018336.676,125543765641.876,131719486038.088,135181324003.011,119979501687.89,124842681657.986,135993089917.536,139861654974.939,130318724576.585,137395607041.534,163714811122.321,160209585023.309,158193636560.945,
Eswatini,SWZ,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,14979994.0080024,13299994.6800021,22539990.9840036,23349556.8477819,25236593.0599369,35881082.3117792,52540409.7563273,56253617.2698605,58190014.5475036,78430019.6075049,166635041.65876,168804941.791399,189770862.597164,159757697.027846,140723658.520412,187146575.711336,141329391.022838,88662546.1316702,71596371.5168978,96363860.5071725,154169752.994104,158616558.577362,162175470.303066,172779997.935766,244599079.808164,236187557.034797,236763679.601036,261918317.326448,261760559.563785,283878209.065092,301250804.04697,258139639.943406,409143497.504549,365446283.58365,306659376.228269,423887957.154957,536600687.349062,551456317.397058,542205601.702062,556463433.761061,517102128.825236,550697395.250277,642811746.454349,621643553.649762,577812620.242537,561881474.328062,557076157.209811,508501886.822058,489975241.357504,564932142.482032,618131403.841361,609988749.489769,488342203.059867,660954291.069701,564734921.159841,,
Sint Maarten (Dutch part),SXM,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,18129413.8214607,24923518.8135934,36447494.1053298,40520161.3858337,56302538.0220434,54956884.629667,48411166.2634135,34408659.4001278,34488577.7646753,40058329.6560449,49695546.3369982,49143531.5556692,70780748.1786704,78743122.827446,89249521.6286608,84049066.5319546,97129073.1954939,132781495.360543,136083646.505004,162265062.265062,212978027.726916,166363291.634354,219255164.288022,273411642.489471,163019221.651656,267441479.71965,204741157.58062,82315255.5484762,155527581.818182,233416181.818182,327917046.820728,314837354.090248,270790440.723581,238484115.286327,363506582.043374,368675777.592692,411032710.010653,514158717.251841,403159346.963329,385023079.219689,394241742.902326,411055147.033502,392316864.27481,412711317.76317,294778281.679826,244903558.832076,314282759.613657,344155992.201802,
Syrian Arab Republic,SYR,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,152128949.224224,168180399.361094,193804154.200247,243873985.200545,358573643.454517,285174688.995593,375565598.587692,538461532.677005,589027612.607383,1012373786.90085,1737487593.52776,2436863167.69905,2768660976.1545,2581615044.12762,2645350350.61993,3659872655.94291,3653714657.29426,3912662439.83409,4201785520.57707,4200720076.04271,3945127863.50335,2985394251.13986,2065000835.97335,1477682903.47461,1594716923.74483,2036467961.17529,2333000000,3071326575.40583,3557299015.97865,3032440000,3103872255.48902,3255009980.03992,3024591439.68872,3123961538.46154,2978798449.6124,3267573791.08227,4117182630.37606,4200264335.09557,5073785815.89108,5435643564.35644,6642471264.36782,7263323558.16227,8252623147.77733,8775002683.65748,9694497316.64379,12559888820.6963,14609414912.0572,5523195036.84371,3088042772.77036,1770972031.26858,2134689048.03258,992768799.488814,1468506193.91312,1941315250.34834,1668588194.12891,766921164.98677,781578269.665316,,,
Turks and Caicos Islands,TCA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,18635981.6470078,16070443.2341485,31362567.1979107,53291486.6610093,61349806.7881626,75032514.014052,73685533.4360754,81360156.0879769,82968191.2447672,86764487.9268093,99279510.361562,100879252.833758,138687587.757723,207593562.560888,240535826.601391,252257672.002704,246809751.525877,260469112.428457,290774828.483798,625813500.616802,1192673102.51243,1333035079.20727,1005773196.91594,1369214717.98447,1634725098.52479,1849624019.80213,2214505409.20466,2733027547.99529,3586841205.93137,3442373687.47257,3846282507.61231,3702469007.14385,4624597876.85582,3045848054.24469,2387478216.01387,2053843342.0433,2345334966.56126,2422919468.14797,2202558069.49302,2235053272.61836,1856300699.46574,3386670731.17008,
East Asia & Pacific (IDA & IBRD countries),TEA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,22283823768.605,11294808448.7715,9028055537.34361,11203899632.2341,14805845723.2818,17650315202.9349,20373405652.6378,16699414833.6908,16029118348.5079,21343318153.5729,28220819762.2983,31399337433.3095,35825999168.7071,44030775938.0125,52154771560.187,64194212371.2044,63516503351.0562,71995598126.6541,69896575536.0245,80044928030.7745,93567417752.7725,98103831875.1892,106190662798.526,116721694525.339,126954149929.921,143398544683.744,141885324482.861,132815254933.879,157981158917.145,163512747518.323,179028478968.462,204524166658.615,245044716025.298,299776127235.563,351511358869.434,427477415666.106,487133408735.323,482036010549.612,433002609703.013,454084158485.221,508673073898.245,559669366050.116,639715457536.059,778147931078.905,942001341186.517,1101887833601.08,1306831058499.91,1636341291157.03,2147707176719.36,2604987090066.28,3169794271081.98,3887794584889.68,4413114297854.31,4909660761768.41,5247771121926.81,5302714332141.81,5350807283127.44,5888695137856.43,6741604199224.63,6951293636235.09,7007912717026.3,8307543577955.26,8363152185995.22,,
Europe & Central Asia (IDA & IBRD countries),TEC,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288828083299.596,238493964100.154,229822713696.518,207685809264.921,184080529620.581,192686881343.071,197280765464.624,205701964362.362,196446702320.31,160033504735.714,184805236243.197,179082638915.217,197437378337.227,253123791113.414,349808064166.085,443738305562.134,567081503284.502,786082518465.625,989125591637.87,716365583287.602,831409095258.503,1027083847262.97,1070841767341.51,1145254041811.02,1078048374598.91,851100941656.17,816839905577.505,907141322237.252,915505666316.288,919914033837.236,874765272770.665,973425281571.132,1122077624037.38,1287716008980.39,
Togo,TGO,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,554018784.328493,356612822.595923,273627866.906514,241679167.190645,180016803.235669,288561445.182242,410236498.732392,428072460.83578,419115217.228427,313422147.212419,209282400.832377,217914969.886164,230769637.941463,233352841.335136,135646598.992364,205896125.006254,220004414.198971,199225107.41564,304462398.431197,198912105.386144,279030061.385474,291169168.425473,344804294.911854,432178663.446111,432955317.478448,466792077.881877,538085323.141726,598983674.028448,766811873.127211,814704956.603257,849281500.572561,1170890271.13756,1058346200.29087,1201449973.71309,1491571942.97408,1444792643.5552,1356720185.64995,1083876145.41638,1252307922.71971,1242748444.46387,1578547761.94567,1657113017.2375,1749840520.71681,2105215434.25261,
Thailand,THA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,356674563.707459,394853559.902823,483381226.05364,580172827.652424,698028846.153846,768557692.307692,979038461.538461,1198413461.53846,1321009615.38462,1479519230.76923,1682451923.07692,1720528846.15385,1857257025.93972,2436949774.54176,3191689386.79721,3404440070.93679,3890519572.37667,5128503517.84988,6060600696.21008,6996397853.44349,8985340309.38029,9753285027.25632,9857689413.39252,11397246866.0593,11954591512.1508,10567406536.2104,11110471878.2163,13966949782.5975,18918965292.7084,25012639071.6132,34463477735.9111,40896672172.1909,43751078734.7213,50350102140.1948,58673113968.5674,69948211483.6355,76243229653.3086,51979614807.0608,25181175920.2331,25853199701.1873,27269031013.1409,27043092912.9747,29427457111.7565,35073121200.5645,42989114403.0014,52465096457.918,59534634182.1652,66935334744.3192,77064143238.1618,65100382450.1672,81840249412.1561,95806099312.23,107315514170.855,106695551681.091,100455473400.987,98431904234.6677,98024151653.1595,105456597857.896,115470161056.75,122791593013.645,116169361135.716,118935920785.545,115788445412.904,118265807935.242,
Tajikistan,TJK,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184606427.573358,320313441.832429,262315618.603995,138782064.2978,162917168.297077,177226718.171576,180661048.059771,63865141.4810355,97083204.0576817,76877632.1544586,125009513.723771,215451363.874462,257109826.292841,438181086.148227,863882261.727945,1265446807.89046,1309264374.89681,1381741401.568,1865045270.4372,1658143558.02426,2043623811.01008,2386094203.88625,3202421761.5859,2801800738.28994,2354807899.46644,2747918664.8071,2615492142.11793,2242833761.32127,2857434664.00209,3396758702.12105,,
Turkmenistan,TKM,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107936507.93651,,,982231430.325353,947718869.133412,1185453570.51093,972160956.422604,1009040993.95877,1120970501.24068,1229721019.61902,1519389829.14411,1576487447.89254,1857381488.20327,2004152563.51039,2355534709.19325,6109072847.68212,9419903859.64912,11716329122.807,15181409122.807,16597507368.4211,,,16925971428.5714,16987457142.8571,15489057142.8571,11523857142.8571,10227228571.4286,10242800000,9049457142.85714,10331485714.2857,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204873110489.067,189248161366.122,196595714366.088,229879515240.24,291786180798.402,358732243859.879,356693572588.576,379529028742.633,442845229819.042,455523198630.705,381993730916.921,424760332133.655,403802356436.73,358152656060.093,359154213124.391,426806592883.093,525379254777.682,637669481251.743,790374174050.385,956413737210.291,860279493577.029,1083450838069.46,1254939164026.89,1284904873557.29,1313979967242.43,1307632960607.16,1054208379035.53,962427330780.995,1038643410733.66,1042697001522.85,1015699496619.37,831713561981.209,1054189279602.4,1224236703354.92,1374965868824.35,
Timor-Leste,TLS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139320900,152318400,128426700,106297800,73395800,72287400,54293800,100480200,202253400,354176500,376459500,730906200,668489100,561732300,594584400,566596300,627536800,522135500,512244700,465077600,296303200,514142500,321425600,,
Middle East & North Africa (IDA & IBRD countries),TMN,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,7729124966.78095,8924739341.79957,10044002206.1222,12814455831.9761,17907631773.8142,24489606309.6495,41184521101.9306,58108594383.9259,69207446368.7716,70899893297.5492,64018607944.6604,77087833766.0907,84619873835.3806,93818524519.1868,113562716792.418,113345858416.324,109534268303.553,115377020092.27,85059545908.8561,79215425285.3514,85762994400.0129,92126886631.7785,58085319073.6027,65169199473.7989,69871668861.1212,73744084746.1344,78657501524.8944,95187278164.2087,97599148725.8904,96681379817.673,98065597884.9408,96950400536.5664,110661166112.696,107734191206.667,120656763693.858,142041835576.81,164645896767.986,194882818923.744,243802086190.568,331592727760.252,320252675995.713,354789378051.829,411283864112.489,426878943911.811,385671032069.57,391705955091.778,341503924249.004,324631981054.871,324926492786.214,310920865199.24,322223788188.558,263186052332.522,310227619370.009,336059604577.926,369867860285.569,
